"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","15.89667","Echeneidae","Echeneis","naucrates",1,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","23.60733","Lethrinidae","Gymnocranius","grandoculis",2,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","38.64000","Lethrinidae","Lethrinus","punctulatus",1,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","13.87533","Lutjanidae","Lutjanus","sebae",1,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","16.85600","Lutjanidae","Pristipomoides","multidens",9,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.03","19.03_L378.avi","23.59333","Sparidae","Argyrops","spinifer",1,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","40.21067","Balistidae","Abalistes","filamentosus",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","2.50667","Carangidae","Seriola","dumerili",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","26.19533","Chaetodontidae","Heniochus","acuminatus",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","1.50600","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","7.51000","Lutjanidae","Pristipomoides","multidens",4,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","10.33800","Pinguipedidae","Parapercis","nebulosa",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","32.65800","Serranidae","Pseudanthias","cooperi",1,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.04","19.04_L367.avi","35.44400","Serranidae","Pseudanthias","georgei",6,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","33.09933","Balistidae","Sufflamen","fraenatum",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","22.13800","Balistidae","Xanthichthys","lineopunctatus",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","10.26067","Caesionidae","Caesio","cuning",4,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","26.17333","Chaetodontidae","Heniochus","acuminatus",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","57.07867","Haemulidae","Diagramma","pictum",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","39.94933","Labridae","Choerodon","zamboangae",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","33.26333","Lethrinidae","Lethrinus","miniatus",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","22.47600","Lutjanidae","Lutjanus","sebae",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","32.06333","Lutjanidae","Pristipomoides","multidens",3,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","52.44933","Lutjanidae","Pristipomoides","typus",14,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","19.88133","Serranidae","Cephalopholis","sonnerati",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.05","19.05_L369.avi","27.84467","Serranidae","Epinephelus","areolatus",1,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","48.72133","Carangidae","Carangoides","chrysophrys",3,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","29.24933","Carangidae","Carangoides","equula",6,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","38.87733","Carangidae","Decapterus","spp",98,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","49.41067","Carcharhinidae","Carcharhinus","plumbeus",1,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","19.12467","Sparidae","Argyrops","spinifer",3,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","42.17333","Synodontidae","Saurida","undosquamis",1,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","19.08","19.08_L375.avi","37.99533","Tetraodontidae","Lagocephalus","lunaris",3,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","56.86333","Balistidae","Abalistes","filamentosus",2,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","14.72667","Balistidae","Abalistes","stellatus",1,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","59.81600","Carangidae","Carangoides","gymnostethus",2,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","58.58933","Carangidae","Decapterus","spp",3,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","44.73000","Monacanthidae","Eubalichthys","caeruleoguttatus",1,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","58.94600","Sphyrnidae","Sphyrna","mokarran",1,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","35.28867","Synodontidae","Saurida","undosquamis",3,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.02","2.02_L378.avi","56.04867","Tetraodontidae","Lagocephalus","sceleratus",10,"-22.83153691","113.5625852","12082019","11:47:00","Ningaloo Marine Park",NA,"2","?","Brooke Gibbons","Yes","No"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","45.94800","Balistidae","Abalistes","filamentosus",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","13.97467","Balistidae","Abalistes","stellatus",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","32.53067","Carangidae","Carangoides","chrysophrys",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","28.51733","Synodontidae","Saurida","undosquamis",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","55.75933","Synodontidae","Synodus","sp10",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.03","2.03_L372.avi","20.22533","Tetraodontidae","Lagocephalus","sceleratus",1,"-22.82900766","113.5659111","12082019","11:57:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","4.59733","Balistidae","Abalistes","stellatus",1,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","2.29533","Bothidae",NA,"spp",2,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","23.47533","Carangidae","Carangoides","gymnostethus",2,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","37.03333","Carangidae","Decapterus","spp",3,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","10.32067","Carcharhinidae","Carcharhinus","plumbeus",1,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","50.13400","Congridae","Heteroconger","hassi",9,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","8.21200","Synodontidae","Saurida","undosquamis",2,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.04","2.04_L375.avi","20.34800","Tetraodontidae","Lagocephalus","sceleratus",1,"-22.82440903","113.5815904","12082019","12:05:00","Ningaloo Marine Park",NA,"2","?","Charlote Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","32.70200","Balistidae","Abalistes","filamentosus",1,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","55.05200","Carangidae","Carangoides","chrysophrys",1,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","55.05200","Carangidae","Carangoides","gymnostethus",7,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","26.89933","Congridae","Heteroconger","hassi",15,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","28.57933","Lethrinidae","Gymnocranius","grandoculis",1,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","45.78800","Sparidae","Argyrops","spinifer",1,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.05","2.05_L367.avi","45.92800","Tetraodontidae","Lagocephalus","sceleratus",2,"-22.82256957","113.5770767","12082019","12:12:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","58.15133","Balistidae","Abalistes","stellatus",1,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","43.46667","Bothidae",NA,"spp",5,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","27.88733","Carangidae","Decapterus","spp",3,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","3.91733","Carcharhinidae","Carcharhinus","plumbeus",1,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","58.91133","Congridae","Heteroconger","hassi",18,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","14.54667","Synodontidae","Saurida","undosquamis",2,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.06","2.06_L369.avi","25.25333","Tetraodontidae","Lagocephalus","sceleratus",2,"-22.82164985","113.5716127","12082019","12:18:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","19.83267","Balistidae","Abalistes","stellatus",1,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","45.77933","Carangidae","Carangoides","fulvoguttatus",1,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","47.48067","Carangidae","Carangoides","gymnostethus",2,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","59.98467","Carangidae","Decapterus","spp",3,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","31.93400","Lethrinidae","Gymnocranius","grandoculis",3,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","34.33533","Lethrinidae","Lethrinus","nebulosus",3,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","26.31733","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","2.07","2.07_L373.avi","31.48333","Mullidae","Parupeneus","spilurus",1,"-22.8191206","113.5640106","12082019","12:24:00","Ningaloo Marine Park",NA,"2","?","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","30.12067","Carangidae","Carangoides","chrysophrys",5,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","53.98000","Lutjanidae","Pristipomoides","multidens",3,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","6.33467","Pinguipedidae","Parapercis","nebulosa",1,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","34.11667","Serranidae","Epinephelus","areolatus",1,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","23.84133","Sparidae","Argyrops","spinifer",2,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","59.10067","Tetraodontidae","Lagocephalus","lunaris",1,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.01","23.01_L373.avi","56.17267","Tetraodontidae","Lagocephalus","sceleratus",1,"-21.68647769","114.0835652","17082019","13:22:00","Ningaloo Marine Park",NA,"23","102","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","50.00933","Carangidae","Carangoides","equula",1,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","53.62200","Carangidae","Decapterus","spp",6,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","34.18733","Lethrinidae","Gymnocranius","griseus",1,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","17.44267","Nemipteridae","Nemipterus","spp",1,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","50.49067","Sparidae","Argyrops","spinifer",2,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","27.22733","Tetraodontidae","Lagocephalus","lunaris",1,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.02","23.02_L367.avi","28.60800","Tetraodontidae","Lagocephalus","sceleratus",3,"-21.68555797","114.0785763","17082019","13:28:00","Ningaloo Marine Park",NA,"23","106","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","30.63800","Carangidae","Carangoides","chrysophrys",2,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","30.35733","Carangidae","Decapterus","spp",9,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","28.42533","Lethrinidae","Gymnocranius","grandoculis",2,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","27.10933","Lutjanidae","Pristipomoides","multidens",8,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","33.74600","Lutjanidae","Pristipomoides","typus",1,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","53.49800","Sparidae","Argyrops","spinifer",7,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.03","23.03_L378.avi","43.70000","Tetraodontidae","Lagocephalus","sceleratus",4,"-21.68233893","114.0811896","17082019","13:31:00","Ningaloo Marine Park",NA,"23","109","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.04","23.04_L369.avi","16.72067","Carangidae","Carangoides","chrysophrys",1,"-21.67980968","114.0845155","17082019","13:35:00","Ningaloo Marine Park",NA,"23","110","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.04","23.04_L369.avi","45.69800","Carangidae","Decapterus","spp",1,"-21.67980968","114.0845155","17082019","13:35:00","Ningaloo Marine Park",NA,"23","110","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.04","23.04_L369.avi","14.32200","Nemipteridae","Nemipterus","spp",1,"-21.67980968","114.0845155","17082019","13:35:00","Ningaloo Marine Park",NA,"23","110","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.04","23.04_L369.avi","16.76800","Tetraodontidae","Lagocephalus","lunaris",1,"-21.67980968","114.0845155","17082019","13:35:00","Ningaloo Marine Park",NA,"23","110","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.04","23.04_L369.avi","49.33400","Tetraodontidae","Lagocephalus","sceleratus",2,"-21.67980968","114.0845155","17082019","13:35:00","Ningaloo Marine Park",NA,"23","110","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","48.20333","Carangidae","Carangoides","caeruleopinnatus",5,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","35.77000","Carangidae","Decapterus","spp",32,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","43.31400","Carangidae","Seriolina","nigrofasciata",1,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","55.68933","Carcharhinidae","Carcharhinus","plumbeus",1,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","34.05733","Carcharhinidae","Loxodon","macrorhinus",1,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","54.59467","Lutjanidae","Pristipomoides","multidens",4,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","1.55667","Lutjanidae","Pristipomoides","spp",1,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs","23.06","23.06_L375.avi","18.51867","Nemipteridae","Nemipterus","spp",3,"-21.67475118","114.0944932","17082019","13:46:00","Ningaloo Marine Park",NA,"23","107","Charlotte Aston","Yes","Yes"
