"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"19.03","12","19.03_L378.avi","49871","19.03_R377.avi","50260","1","30.25067",289.69137,"1.61902","1.99344","2044.78330","9.80597","9.88447","15.34385","301.74185","173.87066","-2014.90932","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"19.03","13","19.03_L378.avi","64799","19.03_R377.avi","65188","1","40.20267",552.74338,"1.44929","5.05595","1920.32315","13.76951","0.30992","1.15274","400.70230","219.88533","-1865.13515","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"19.03","14","19.03_L378.avi","65496","19.03_R377.avi","65885","1","40.66733",444.34596,"1.38837","2.04639","2098.13024","2.34988","6.22002","7.16827","-85.80407","-6.18548","-2096.36588","Lethrinidae","Lethrinus","punctulatus","37351001",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"19.03","15","19.03_L378.avi","79393","19.03_R377.avi","79782","1","49.93200",518.76672,"1.29459","1.08396","1783.14247","2.68076","9.84814","12.85972","39.77811","73.30192","-1781.19106","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00286353","113.8305585","16082019","14:55:00","Ningaloo Marine Park",NA,"19","99","Charlotte Aston","Yes","Yes"
"19.04","0","19.04_L367.avi","18916","19.04_R368.avi","19158","1","7.36733",535.65478,"8.17676","4.68742","2884.42273","17.43003","47.08900","8.20370","676.22826","537.78786","-2751.98002","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","1","19.04_L367.avi","19130","19.04_R368.avi","19372","1","7.51000",541.26721,"4.81467","4.87695","2847.09791","16.68647","22.82295","7.19861","-770.04432","274.47619","-2727.20755","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","2","19.04_L367.avi","19170","19.04_R368.avi","19412","1","7.53667",601.61128,"7.20803","5.34049","3203.43574","8.67054","28.32483","5.92977","-460.46602","145.56384","-3166.82534","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","3","19.04_L367.avi","19258","19.04_R368.avi","19500","1","7.59533",496.13052,"6.28703","0.73695","2351.95209","15.34279","56.27319","11.24114","620.80895","43.21152","-2268.12867","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","4","19.04_L367.avi","23373","19.04_R368.avi","23615","1","10.33867",52.20059,"0.92608","1.59914","1219.22974","12.85023","21.29647","22.53223","128.29544","-238.88996","-1188.69383","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","5","19.04_L367.avi","47158","19.04_R368.avi","47400","1","26.19533",211.61707,"3.98169","4.76636","3525.80448","18.36263","5.87524","43.06139","1034.31601","404.87173","-3346.27651","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","6","19.04_L367.avi","53480","19.04_R368.avi","53722","1","30.41000",642.40464,"2.79371","2.34145","3502.02633","11.09921","3.93747","6.55634","-289.12161","609.02642","-3436.52207","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","14","19.04_L367.avi","72957","19.04_R368.avi","73199","1","43.39467",316.26054,"5.64932","2.99560","2566.21142","10.18572","35.98352","6.98161","441.43246","105.25449","-2525.76719","Balistidae","Abalistes","filamentosus","37465089",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.04","15","19.04_L367.avi","73728","19.04_R368.avi","73970","1","43.90867",56.45124,"2.90664","2.69671","2350.38355","19.40607","19.32742","21.64310","-709.51627","326.27495","-2216.85231","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-22.00056422","113.8255696","16082019","14:49:00","Ningaloo Marine Park",NA,"19","109","Charlotte Aston","Yes","Yes"
"19.05","0","19.05_L369.avi","22662","19.05_R370.avi","21989","1","10.25600",226.97852,"7.30539","7.34715","4138.16309","19.22186","12.36563","10.25685","-1145.77820","737.09708","-3907.46388","Caesionidae","Caesio","cuning","37346018",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","1","19.05_L369.avi","22669","19.05_R370.avi","21996","1","10.26067",245.53529,"3.69032","2.68557","2610.66699","13.25540","21.49769","4.01219","-231.74329","551.92714","-2541.11267","Caesionidae","Caesio","cuning","37346018",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","3","19.05_L369.avi","22791","19.05_R370.avi","22118","1","10.34200",250.40703,"3.84791","3.49970","3535.95407","9.53355","11.09216","4.26870","-174.49533","559.04303","-3487.11821","Caesionidae","Caesio","cuning","37346018",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","4","19.05_L369.avi","40480","19.05_R370.avi","39807","1","22.13467",217.49941,"8.48475","4.66541","3340.76065","18.17981","35.72505","14.92654","-739.98580","734.06236","-3173.99672","Balistidae","Xanthichthys","lineopunctatus","37465016",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","6","19.05_L369.avi","49390","19.05_R370.avi","48717","1","28.07467",262.50771,"3.47711","2.97500","2214.14162","20.12895","30.32866","11.28192","-757.78597","-79.66213","-2078.90295","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","7","19.05_L369.avi","55332","19.05_R370.avi","54659","1","32.03600",224.88734,"1.92900","1.92588","1171.70522","10.76571","71.49424","0.78122","217.90007","-20.54778","-1151.08230","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","8","19.05_L369.avi","55383","19.05_R370.avi","54710","1","32.07000",216.5511,"1.96432","3.34001","2767.97695","14.71455","2.18524","12.65357","384.72532","588.47475","-2677.19635","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","9","19.05_L369.avi","55528","19.05_R370.avi","54855","1","32.16667",472.81732,"1.32531","4.36727","1905.65646","13.29251","2.34864","0.04339","-338.97586","277.62155","-1854.60190","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","10","19.05_L369.avi","57222","19.05_R370.avi","56549","1","33.29600",335.3344,"0.98103","5.10444","1029.29193","12.10684","39.92069","28.48930","-196.04297","90.39270","-1006.39862","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","11","19.05_L369.avi","60091","19.05_R370.avi","59418","1","35.20867",181.00541,"2.29472","7.68899","3104.57742","10.83517","6.28947","28.97178","-181.70240","554.60489","-3049.22919","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","12","19.05_L369.avi","65223","19.05_R370.avi","64550","1","38.63000",286.06624,"1.34232","2.24882","2570.86645","4.78035","0.70926","7.05234","70.30030","202.38381","-2561.92369","Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","13","19.05_L369.avi","80852","19.05_R370.avi","80179","1","49.04933",355.29302,"0.99991","2.27186","1329.71408","10.28056","16.20458","14.91153","-205.33269","-118.97677","-1308.36637","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","14","19.05_L369.avi","82512","19.05_R370.avi","81839","1","50.15600",311.75455,"8.16408","5.97505","2600.37457","18.07539","73.10285","9.92174","-801.80279","89.77769","-2472.04372","Labridae","Choerodon","zamboangae","37384011",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","15","19.05_L369.avi","85929","19.05_R370.avi","85256","1","52.43400",251.66935,"1.14239","1.89481","1004.60813","6.09284","45.44358","10.43804","88.83554","58.97448","-998.93331","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","16","19.05_L369.avi","85938","19.05_R370.avi","85265","1","52.44000",304.16568,"1.92054","2.72269","1574.72735","15.66433","30.11679","3.56941","388.72496","172.24745","-1516.24205","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","17","19.05_L369.avi","85947","19.05_R370.avi","85274","1","52.44600",199.81847,"1.42843","2.85389","1173.07737","20.02415","49.31456","2.13364","309.26472","256.32529","-1102.16296","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","18","19.05_L369.avi","85950","19.05_R370.avi","85277","1","52.44800",214.79415,"3.60304","3.91296","1801.11154","13.35296","51.70646","3.18349","-387.13015","152.17507","-1752.41998","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","19","19.05_L369.avi","85952","19.05_R370.avi","85279","1","52.44933",276.93236,"2.78752","1.21463","1502.29283","9.40434","58.05256","11.54329","245.47412","-0.88423","-1482.10169","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","23","19.05_L369.avi","85958","19.05_R370.avi","85285","1","52.45333",236.03966,"0.89837","11.14368","1329.70509","15.79688","8.17578","5.04909","-331.93708","-144.39273","-1279.48589","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","24","19.05_L369.avi","85990","19.05_R370.avi","85317","1","52.47467",229.22553,"2.49394","4.03448","2148.04733","18.80075","19.85669","24.18785","-673.30022","160.94263","-2033.43838","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","26","19.05_L369.avi","86050","19.05_R370.avi","85377","1","52.51467",234.8477,"1.37665","3.86377","1835.83365","12.69952","8.23724","1.99250","-349.28786","202.18713","-1790.92254","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","27","19.05_L369.avi","86061","19.05_R370.avi","85388","1","52.52200",256.53202,"0.96230","4.78671","1618.12665","5.91839","6.83639","3.29263","-98.66911","134.54600","-1609.50167","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","28","19.05_L369.avi","86583","19.05_R370.avi","85910","1","52.87000",248.14789,"4.90346","2.34077","2021.60307","8.32248","73.05084","30.09403","-271.67087","108.71494","-2000.31372","Lutjanidae","Pristipomoides","typus","37346019",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.05","29","19.05_L369.avi","92967","19.05_R370.avi","92294","1","57.12600",464.16595,"1.74379","7.93346","1181.54145","6.13520","67.29769","33.30034","-61.12705","110.49625","-1174.77414","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99757511","113.8291331","16082019","14:59:00","Ningaloo Marine Park",NA,"19","101","Charlotte Aston","Yes","Yes"
"19.08","0","19.08_L375.avi","47104","19.08_R376.avi","47395","1","26.44200",179.00647,"2.76737","1.83771","2119.31177","12.85756","21.90311","8.56491","454.14367","-127.14625","-2066.17273","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","1","19.08_L375.avi","47240","19.08_R376.avi","47531","1","26.53267",193.08738,"3.39914","0.30866","1912.30963","10.04293","38.31686","6.43369","292.14328","-160.81437","-1883.00800","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","2","19.08_L375.avi","47410","19.08_R376.avi","47701","1","26.64600",277.49385,"1.12164","3.27462","1525.27270","4.48062","13.55355","0.58292","-9.72680","-118.75953","-1520.61118","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","3","19.08_L375.avi","51270","19.08_R376.avi","51561","1","29.21933",156.98589,"6.25178","9.18872","2703.13050","11.51053","37.04476","12.81196","-523.21854","-131.14679","-2648.76525","Carangidae","Carangoides","equula","37337013",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","4","19.08_L375.avi","51288","19.08_R376.avi","51579","1","29.23133",190.32647,"1.33058","2.52581","2096.50639","9.88812","1.70828","20.63432","312.28646","-179.14599","-2065.36266","Carangidae","Carangoides","equula","37337013",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","5","19.08_L375.avi","51313","19.08_R376.avi","51604","1","29.24800",150.46695,"4.23177","6.51069","2154.70079","11.20533","38.97225","12.35552","372.82486","-190.58526","-2113.62589","Carangidae","Carangoides","equula","37337013",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","8","19.08_L375.avi","51343","19.08_R376.avi","51634","1","29.26800",218.71617,"1.93099","13.10357","1627.50107","15.63460","29.29788","21.42074","431.48167","78.77636","-1567.28350","Carangidae","Carangoides","equula","37337013",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","9","19.08_L375.avi","64978","19.08_R376.avi","65269","1","38.35800",381.89473,"1.24809","4.52578","1474.66376","7.35790","16.84906","1.34115","187.05450","-26.02082","-1462.52068","Tetraodontidae","Lagocephalus","lunaris","37467012",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","10","19.08_L375.avi","65026","19.08_R376.avi","65317","1","38.39000",303.03812,"2.10562","1.36605","1282.83976","11.77413","62.90870","18.08553","252.73530","-68.17404","-1255.84832","Tetraodontidae","Lagocephalus","lunaris","37467012",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","11","19.08_L375.avi","65337","19.08_R376.avi","65628","1","38.59733",358.6412,"3.63315","6.07493","3450.29574","11.04063","3.77212","2.17571","-660.27750","24.95543","-3386.43641","Tetraodontidae","Lagocephalus","lunaris","37467012",1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","12","19.08_L375.avi","65751","19.08_R376.avi","66042","1","38.87333",211.60523,"7.63488","9.53527","4582.80974","16.45851","8.77290","15.44004","-1108.06832","676.78913","-4395.02972","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","13","19.08_L375.avi","65751","19.08_R376.avi","66042","1","38.87333",239.34571,"8.24122","59.57612","5580.35953","13.83712","4.70795","11.77036","-969.73110","916.95879","-5418.41496","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","14","19.08_L375.avi","65754","19.08_R376.avi","66045","1","38.87533",166.54807,"9.04691","2.93893","3131.22599","17.14770","43.22508","2.99541","-873.44480","298.97916","-2992.03641","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","15","19.08_L375.avi","65755","19.08_R376.avi","66046","1","38.87600",205.17,"7.35060","14.34225","5478.52879","10.95576","8.74971","1.79629","-366.64521","974.50944","-5378.67831","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","16","19.08_L375.avi","65756","19.08_R376.avi","66047","1","38.87667",202.41055,"5.35189","12.95033","4889.64615","14.50987","0.81045","4.76967","-752.34429","966.85650","-4733.68842","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","17","19.08_L375.avi","65756","19.08_R376.avi","66047","1","38.87667",212.63091,"8.71254","14.88922","4647.87426","17.80343","11.93169","19.91631","-1226.68746","717.46634","-4425.29265","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","18","19.08_L375.avi","65759","19.08_R376.avi","66050","1","38.87867",127.95816,"3.95742","15.65590","3357.75817","10.58705","13.10072","5.44450","121.80790","604.77353","-3300.59870","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","19","19.08_L375.avi","65759","19.08_R376.avi","66050","1","38.87867",121.34526,"3.49418","4.12144","3646.63817","11.32604","9.19487","2.83328","144.35110","701.47129","-3575.62173","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","20","19.08_L375.avi","65759","19.08_R376.avi","66050","1","38.87867",220.60238,"9.05770","18.64437","4934.62231","13.52903","11.59694","10.44299","-945.64740","662.10236","-4797.69411","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","21","19.08_L375.avi","65759","19.08_R376.avi","66050","1","38.87867",221.7384,"10.04924","9.13747","4993.60246","12.91956","13.05204","9.68830","-996.49299","503.52570","-4867.18904","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
"19.08","22","19.08_L375.avi","65759","19.08_R376.avi","66050","1","38.87867",182.52094,"7.61407","6.03874","4504.87662","14.37278","10.24516","4.67800","-971.78850","553.26059","-4363.87938","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2019-08_Ningaloo_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-21.99412613","113.8234315","16082019","15:03:00","Ningaloo Marine Park",NA,"19","130","Charlotte Aston","Yes","Yes"
