"","x","y","inclusion.probabilities","ID","x.1","y.1","xy"
"1",760760,7480885,9.25106464348801e-05,1152407,113.539391266556,-22.759333966184,TRUE
"2",762220,7487900,0.000100220045265,215495,113.552422861984,-22.6957986716018,TRUE
"3",761800,7484225,0.000198238027373126,706391,113.54895213702,-22.7290299318566,TRUE
"4",762585,7485675,4.40529034622509e-05,512828,113.556345975268,-22.7158220399463,TRUE
"5",761230,7482000,3.63435046321312e-05,1003537,113.54377841447,-22.7491984949685,TRUE
"6",762190,7484930,0.000198238027373126,612281,113.552628251227,-22.7226068985319,TRUE
"7",762920,7488270,0.000198238027373126,166203,113.559169311638,-22.6923507151027,TRUE
"8",760875,7482370,0.000108297497515867,954034,113.540262387601,-22.7459143175309,TRUE
"9",761190,7480810,0.000198238027373126,1162513,113.543588157831,-22.7599441876305,TRUE
"10",761605,7484820,0.000108297497515867,626860,113.546955532848,-22.7236904404294,TRUE
"11",761345,7483485,3.63435046321312e-05,805164,113.544649144315,-22.7357788518844,TRUE
"12",762570,7487655,0.000416297908943105,248297,113.555868165257,-22.6979553727655,TRUE
"13",761735,7482640,0.000198238027373126,918134,113.548585036027,-22.7433442785183,TRUE
"14",761215,7483980,0.000164464639318616,739006,113.543301658406,-22.7313317186333,TRUE
"15",761995,7486315,9.25106464348801e-05,427206,113.550499446303,-22.710137878409,TRUE
"16",762415,7486760,0.000578192431684101,367838,113.554510434428,-22.7060566247659,TRUE
"17",763040,7488765,0.000578192431684101,100095,113.560253409011,-22.6878647925327,TRUE
"18",762320,7485575,0.000198238027373126,526135,113.55378484625,-22.7167657268865,TRUE
"19",762110,7486910,0.000164464639318616,347737,113.551518544028,-22.7047502828873,TRUE
"20",761695,7485910,4.40529034622509e-05,481254,113.547648874116,-22.7138394569282,TRUE
"21",761120,7481010,0.000198238027373126,1135779,113.542873545124,-22.7581500869314,TRUE
"22",763205,7488025,4.40529034622509e-05,198992,113.561982403353,-22.6945173979891,TRUE
"23",762580,7487355,0.000254405169175875,288379,113.556015698373,-22.7006612452954,TRUE
"24",762345,7489135,4.40529034622509e-05,50524,113.553432027581,-22.6846336550001,TRUE
"25",762970,7488470,0.000198238027373126,139493,113.559622073934,-22.6905379857094,TRUE
"26",762240,7483940,4.40529034622509e-05,744555,113.553280595066,-22.7315336250566,TRUE
"27",761825,7482940,0.000198238027373126,878072,113.549410479845,-22.7406228726963,TRUE
"28",762815,7487280,0.000198238027373126,298446,113.558314069717,-22.7013015476165,TRUE
"29",761045,7481380,9.25106464348801e-05,1086332,113.54208189099,-22.7548225413948,TRUE
"30",762435,7486170,0.000198238027373126,446666,113.55480383449,-22.7113781217022,TRUE
"31",762280,7486170,0.000578192431684101,446635,113.553296063018,-22.7114022126509,TRUE
"32",762695,7486615,4.40529034622509e-05,387266,113.557258357309,-22.7073216715519,TRUE
"33",763090,7487730,4.40529034622509e-05,238381,113.560913393314,-22.6971976051066,TRUE
"34",761160,7482050,0.000416297908943105,996843,113.543088936648,-22.7487581070186,TRUE
"35",760845,7481530,9.25106464348801e-05,1066252,113.540110700225,-22.7534998039293,TRUE
"36",761890,7484870,0.000416297908943105,620237,113.549719779332,-22.7231949818483,TRUE
"37",761180,7482645,0.000416297908943105,917355,113.543184115713,-22.7433852544552,TRUE
"38",762795,7488325,0.000416297908943105,158830,113.557944319719,-22.6918738008739,TRUE
"39",762065,7484090,0.000198238027373126,724480,113.551552891985,-22.7302071171694,TRUE
"40",762480,7488100,0.000164464639318616,188827,113.554918250771,-22.6939533390777,TRUE
"41",761440,7484425,0.000108297497515867,679599,113.545416327493,-22.7272808163167,TRUE
"42",762145,7485575,0.000254405169175875,526100,113.55208245549,-22.7167929205558,TRUE
"43",762875,7488915,9.25106464348801e-05,80022,113.558623498002,-22.686536754046,TRUE
"44",761830,7483685,0.000198238027373126,778541,113.549334388295,-22.7338986493798,TRUE
"45",760945,7483015,0.000108297497515867,867876,113.540835828398,-22.7400824744374,TRUE
"46",762090,7487360,0.000100220045265,287613,113.551248727186,-22.7006922335529,TRUE
