"","x","y","inclusion.probabilities","ID","x.1","y.1","xy"
"1",781085,7526790,0.000215931452088948,1297911,113.728993396019,-22.3418347786436,TRUE
"2",782390,7529475,0.000219491106576494,654846,113.741178480547,-22.3173919686975,TRUE
"3",781785,7526895,4.97325735740205e-05,1272893,113.73576511422,-22.3407726769875,TRUE
"4",781035,7525930,4.97325735740205e-05,1503957,113.728659543797,-22.3496035002962,TRUE
"5",783655,7530120,5.32916376019107e-05,500557,113.753332855321,-22.3113636475219,TRUE
"6",779915,7525285,0.000187556322863697,1658275,113.71790746402,-22.355606761669,TRUE
"7",783095,7529905,0.000219490516116838,551959,113.747939934919,-22.3133959317746,TRUE
"8",780755,7526360,0.000215932042548604,1400873,113.725867776755,-22.3457689883014,TRUE
"9",781505,7526500,4.97325735740205e-05,1367479,113.733118584401,-22.3443829734063,TRUE
"10",780210,7525210,0.000130805769183366,1676304,113.72078252126,-22.356235464554,TRUE
"11",782550,7529620,8.1667652516646e-05,620136,113.74270466604,-22.3160572568637,TRUE
"12",781240,7527360,0.000215932042548604,1161370,113.730396721363,-22.3366658133953,TRUE
"13",782365,7528330,4.97325735740205e-05,929183,113.741137962812,-22.3277283479919,TRUE
"14",783250,7530280,0.000166793335422228,462140,113.749376852951,-22.3099865213933,TRUE
"15",780820,7526515,0.000215932042548604,1363748,113.72647109525,-22.3443596636026,TRUE
"16",784095,7530710,0.000105988818296521,359281,113.757495370473,-22.3059671092204,TRUE
"17",781730,7527915,0.000163234271394338,1028490,113.735051967851,-22.3315773610646,TRUE
"18",783040,7530635,8.1667652516646e-05,377040,113.747277564546,-22.3068176091256,TRUE
"19",783320,7529990,0.000166793335422228,531638,113.750106998973,-22.3125918969878,TRUE
"20",782010,7528485,0.000163234271394338,891974,113.737667405896,-22.326387884643,TRUE
"21",781265,7524940,4.97328688038485e-05,1741207,113.73106498483,-22.3584994959875,TRUE
"22",783885,7531710,8.1667652516646e-05,119639,113.75528175715,-22.2969780010849,TRUE
"23",781030,7526660,0.000163234271394338,1329048,113.728482722815,-22.3430168772717,TRUE
"24",782340,7530205,5.32919328317387e-05,479928,113.740564874119,-22.3108127712152,TRUE
