OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
11	12	0	1736.11940	499.38053	1705.07463	481.46018
11	12	1	1411.34328	488.62832	1318.20896	468.31858
11	13	0	930.14925	636.76991	735.52239	612.87611
11	13	1	484.77612	571.06195	287.76119	541.19469
11	14	0	54.92537	500.57522	100.29851	473.09735
11	14	1	429.85075	480.26549	462.08955	456.37168
11	15	0	1028.05970	842.25664	681.79104	813.58407
11	15	1	531.34328	714.42478	143.28358	672.61062
11	16	0	1917.61194	649.91150	1906.86567	663.05310
11	16	1	1517.61194	645.13274	1456.71642	637.96460
11	17	0	1373.13433	387.07965	1585.07463	351.58407
11	17	1	1583.28358	388.76549	1846.56716	345.61062
11	18	0	758.20896	563.89381	1030.44776	531.63717
11	19	0	883.58209	622.43363	975.52239	598.53982
11	19	1	709.25373	604.51327	811.94030	580.61947
12	0	0	1096.11940	685.75221	546.86567	677.38938
12	1	0	592.23881	833.89381	367.76119	784.91150
12	1	1	526.56716	863.76106	303.28358	806.41593
12	2	0	349.85075	847.03540	247.16418	783.71681
12	2	1	285.37313	825.53097	188.65672	758.62832
12	3	0	457.31343	866.15044	324.77612	808.80531
12	3	1	414.32836	833.89381	275.82090	772.96460
12	4	0	524.17910	788.49558	420.29851	739.51327
12	4	1	555.22388	763.40708	460.89552	718.00885
12	5	0	930.14925	719.20354	925.37313	700.08850
12	5	1	890.74627	720.39823	888.35821	691.72566
12	6	0	1442.38806	723.98230	1496.11940	731.15044
12	6	1	1419.70149	710.84071	1467.46269	716.81416
12	7	0	1319.40299	697.69912	1356.41791	694.11504
12	8	0	842.98507	720.39823	618.50746	694.11504
12	8	1	502.68657	645.13274	345.07463	606.90265
12	9	0	1333.73134	696.50442	1068.65672	685.75221
12	9	1	1664.47761	784.91150	1410.14925	806.41593
12	10	0	889.55224	532.83186	785.67164	514.91150
12	10	1	636.41791	513.71681	557.61194	492.21239
12	11	0	1328.95522	588.98230	1161.79104	578.23009
12	11	1	983.88060	633.18584	827.46269	611.68142
12	12	0	291.34328	378.71681	45.37313	375.13274
12	12	1	748.65672	391.85841	488.35821	384.69027
12	13	0	1057.91045	689.33628	926.56716	675.00000
12	13	1	724.77612	671.41593	571.94030	640.35398
12	14	0	1078.20896	750.26549	776.11940	734.73451
12	14	1	766.56716	729.95575	476.41791	704.86726
12	15	0	225.67164	328.53982	413.13433	322.56637
12	15	1	487.16418	309.42478	623.28358	302.25664
12	16	0	452.53731	418.14159	341.49254	405.00000
12	16	1	191.04478	317.78761	124.17910	317.78761
12	17	0	682.98507	217.43363	662.68657	219.82301
12	17	1	154.02985	59.73451	194.62687	100.35398
12	18	0	1186.86567	830.30973	884.77612	813.58407
12	18	1	1660.89552	719.20354	1266.86567	737.12389
12	19	0	1521.19403	163.67257	1582.08955	105.13274
12	19	1	982.68657	222.21239	1004.17910	198.31858
12	20	0	678.20896	804.02655	234.02985	758.62832
12	20	1	546.86567	848.23009	105.07463	795.66372
12	21	0	493.13433	592.56637	444.17910	553.14159
12	21	1	185.07463	594.95575	191.04478	551.94690
12	22	0	970.74627	384.69027	914.62687	370.35398
12	22	1	724.77612	389.46903	694.92537	364.38053
12	23	0	667.46269	502.96460	310.44776	487.43363
12	23	1	257.91045	188.76106	11.94030	207.87611
12	24	0	368.95522	629.60177	454.92537	596.15044
12	24	1	308.05970	639.15929	402.38806	597.34513
12	25	0	505.07463	727.56637	266.26866	683.36283
12	25	1	405.97015	752.65487	154.02985	701.28319
12	26	0	655.52239	700.08850	482.38806	666.63717
12	26	1	586.26866	712.03540	400.00000	676.19469
12	27	0	819.10448	710.84071	626.86567	684.55752
12	27	1	758.20896	725.17699	552.83582	689.33628
12	28	0	607.76119	855.39823	213.73134	804.02655
12	28	1	704.47761	778.93805	343.88060	739.51327
12	29	0	416.71642	866.15044	44.17910	801.63717
12	29	1	540.89552	845.84071	193.43284	794.46903
12	30	0	1060.29851	778.93805	765.37313	761.01770
12	30	1	963.58209	776.54867	657.91045	757.43363
12	31	0	1505.67164	615.26549	1368.35821	616.46018
12	31	1	1420.89552	639.15929	1269.25373	636.76991
14	0	0	1117.39675	468.52058	871.08886	515.37264
14	1	0	1855.11890	302.73637	1834.69337	331.56841
14	2	0	189.23655	610.82981	478.79850	586.52503
14	2	1	387.48436	601.21913	645.20651	588.92770
14	3	0	263.19342	414.71275	569.03121	419.69815
14	3	1	114.14268	421.26363	459.64831	422.73637
14	4	0	665.94990	465.38096	990.44405	454.56744
14	4	1	817.03575	444.02989	851.71840	472.31368
14	5	0	1498.27284	524.32036	1738.57322	572.13571
14	5	1	1632.24030	510.50501	1911.86387	554.74107
14	6	0	1114.61326	163.60913	764.81982	200.48247
14	6	1	1527.30480	282.30685	1200.49250	319.21808
15	0	0	1105.96845	567.84753	598.41009	567.84753
15	1	0	724.03470	1072.13004	324.64353	1046.70404
15	1	1	754.92429	1033.99103	368.25237	1016.43498
15	2	0	776.58360	975.87444	573.58360	963.16143
15	2	1	827.46057	996.45740	625.67192	986.77130
15	3	0	692.76656	992.21973	463.55205	972.24215
15	3	1	741.22082	994.03587	514.42902	977.69058
15	4	0	674.72555	962.55605	385.21136	943.18386
15	4	1	566.91483	994.03587	294.35962	966.18834
15	5	0	1200.45426	1004.93274	916.99685	1019.46188
15	5	1	1277.98107	1037.62332	965.45110	1072.73543
15	6	0	1751.62145	234.88789	1882.44795	150.13453
15	6	1	1503.29338	284.52915	1601.41325	243.36323
15	7	0	1477.85489	370.49327	1624.42902	342.64574
15	7	1	1259.81073	388.65471	1385.79180	370.49327
15	8	0	1504.50473	484.30493	1641.38801	468.56502
15	8	1	1296.15142	458.87892	1408.80757	447.98206
15	9	0	973.95268	358.47085	1086.46372	356.44843
15	9	1	780.74132	308.82960	895.06940	317.09865
15	10	0	810.41956	420.21973	952.00315	423.04036
15	10	1	639.61830	393.58296	812.69716	406.69507
15	11	0	1034.52050	500.13004	1170.04732	501.73991
15	11	1	856.45110	508.00000	1005.30284	512.63677
15	12	0	1225.30915	583.06726	1371.73817	588.30942
15	12	1	1047.84543	596.38565	1199.11987	600.41704
15	13	0	690.49527	606.67713	863.57413	609.49776
15	13	1	524.53943	625.44395	721.23975	625.84305
15	14	0	817.08202	577.01345	991.97792	582.25561
15	14	1	670.50789	577.01345	864.17981	580.43946
15	15	0	1318.58360	344.54709	1405.65615	321.94170
15	15	1	1135.06309	390.55605	1241.51735	379.45291
15	16	0	1594.14511	196.14350	1767.36909	121.07623
15	16	1	1387.00315	239.73094	1527.52050	194.93274
15	17	0	1582.03155	579.95516	1734.66246	583.58744
15	17	1	1355.50789	560.58296	1491.17981	560.58296
15	18	0	557.22397	438.29596	752.25237	450.40359
15	18	1	370.67508	401.97309	593.56467	422.55605
15	19	0	277.40063	271.21076	507.55836	308.74439
15	19	1	46.03155	228.83408	328.27760	289.37220
15	20	0	1297.36278	451.61435	1489.96845	441.92825
15	20	1	1128.98423	478.25112	1309.47634	473.40807
15	21	0	598.41009	531.52466	771.63407	537.57848
15	21	1	419.12934	529.10314	625.05994	535.15695
15	22	0	409.43849	492.78027	650.49842	498.83408
15	22	1	220.46688	467.35426	497.86751	483.09417
15	23	0	375.52050	621.12108	574.18297	617.48879
15	23	1	133.24921	605.38117	384.00000	604.17040
15	24	0	222.88959	388.65471	455.47003	414.08072
15	24	1	3.63407	353.54260	295.57098	391.07623
15	25	0	1055.09148	579.95516	1189.55205	582.37668
15	25	1	903.67192	540.00000	1059.93691	542.42152
15	26	0	1704.24242	316.36364	1856.96970	256.96970
15	26	1	1472.72727	323.63636	1597.57576	286.06061
15	27	0	1301.81818	346.66667	1472.72727	321.21212
15	27	1	1123.63636	358.78788	1287.27273	341.81818
15	28	0	824.24242	647.27273	990.30303	650.90909
15	28	1	647.27273	644.84848	820.60606	640.00000
15	29	0	896.96970	500.60606	1008.48485	503.03030
15	29	1	713.93939	501.81818	842.42424	503.03030
15	30	0	1665.61514	668.34081	1899.40694	690.13453
15	30	1	1348.23975	687.71300	1544.47950	701.03139
15	31	0	1423.34385	322.06278	1904.25237	262.73543
15	32	0	892.76972	776.09865	679.57098	773.67713
15	32	1	297.99369	722.82511	174.43533	711.92825
15	33	0	1195.60883	481.88341	932.74448	478.25112
15	33	1	738.92744	513.36323	421.55205	515.78475
15	34	0	918.20820	697.39910	778.90221	698.60987
15	34	1	472.42902	548.47534	304.05047	554.52915
15	35	0	843.10410	743.40807	612.94637	742.19731
15	35	1	478.48580	817.26457	251.96215	797.89238
15	36	0	1175.01577	862.06278	1000.58044	881.43498
15	36	1	1562.64984	773.67713	1377.31230	805.15695
15	37	0	405.80442	848.74439	385.21136	822.10762
15	37	1	52.08833	882.64574	18.17035	828.16143
15	38	0	224.10095	270.00000	571.76025	306.32287
15	38	1	496.65615	290.58296	793.43849	313.58744
15	39	0	500.29022	462.51121	614.15773	474.61883
15	39	1	281.03470	424.97758	391.26814	444.34978
15	40	0	895.19243	607.80269	852.79495	613.85650
15	40	1	595.98738	592.06278	470.00631	594.48430
15	41	0	316.16404	495.20179	519.67192	506.09865
15	41	1	33.91798	474.61883	291.93691	490.35874
15	42	0	887.92429	657.44395	754.67508	664.70852
15	42	1	502.71293	600.53812	381.57729	604.17040
15	43	0	362.19558	326.90583	643.23028	351.12108
15	43	1	541.47634	353.54260	795.86120	368.07175
15	44	0	1456.05047	724.03587	1408.80757	749.46188
15	44	1	692.89590	686.50224	639.59621	681.65919
15	45	0	580.23975	387.44395	556.01262	404.39462
15	45	1	144.15142	313.58744	119.92429	358.38565
16	0	0	1219.20000	211.20000	1330.80000	115.20000
16	0	1	1401.60000	160.80000	1513.20000	48.00000
16	1	0	1045.20000	223.20000	1176.00000	133.20000
16	1	1	1234.80000	177.60000	1360.80000	76.80000
16	2	0	1047.60000	712.80000	1154.40000	636.00000
16	2	1	730.80000	739.20000	834.00000	658.80000
16	3	0	1040.40000	865.20000	897.60000	798.00000
16	3	1	260.40000	717.60000	302.40000	620.40000
16	4	0	1120.80000	638.40000	1251.60000	564.00000
16	4	1	1003.20000	628.80000	1129.20000	559.20000
16	5	0	424.80000	898.80000	12.00000	866.40000
16	6	0	639.60000	804.00000	565.20000	726.00000
16	6	1	414.00000	696.00000	362.40000	618.00000
16	7	0	1118.40000	736.80000	646.80000	679.20000
16	7	1	1516.80000	781.20000	1077.60000	722.40000
16	8	0	669.60000	844.80000	348.00000	769.20000
16	8	1	294.00000	764.40000	49.20000	678.00000
16	9	0	1220.40000	699.60000	1122.00000	634.80000
16	9	1	992.40000	763.20000	902.40000	691.20000
16	10	0	824.40000	706.80000	962.40000	630.00000
16	10	1	687.60000	672.00000	847.20000	597.60000
16	11	0	640.80000	704.40000	734.40000	628.80000
16	11	1	442.80000	688.80000	549.60000	603.60000
16	12	0	1306.80000	708.00000	1411.20000	649.20000
16	12	1	1059.60000	740.40000	1150.80000	669.60000
16	13	0	1502.40000	652.80000	1729.20000	578.40000
16	13	1	1316.40000	637.20000	1501.20000	566.40000
16	14	0	316.80000	702.00000	457.20000	615.60000
16	14	1	172.80000	700.80000	334.80000	614.40000
16	15	0	232.80000	679.20000	498.00000	591.60000
16	16	0	588.00000	686.40000	627.60000	630.00000
16	17	0	1292.40000	652.80000	1434.00000	586.80000
16	17	1	1213.20000	666.00000	1353.60000	597.60000
16	18	0	384.60000	723.80000	636.60000	634.60000
16	19	0	1184.40000	678.00000	1324.80000	607.20000
16	19	1	1087.20000	680.40000	1224.00000	610.80000
16	20	0	970.80000	648.00000	1129.20000	577.20000
16	21	0	798.00000	649.20000	999.60000	571.20000
16	22	0	880.80000	662.40000	1023.60000	586.80000
16	22	1	810.00000	675.60000	946.80000	595.20000
16	23	0	1069.20000	607.20000	1173.60000	531.60000
16	23	1	991.20000	620.40000	1090.80000	544.80000
16	24	0	295.20000	678.20000	559.40000	591.80000
16	25	0	526.80000	753.60000	710.40000	673.20000
16	25	1	38.40000	762.00000	288.00000	664.80000
16	26	0	339.60000	656.40000	595.20000	573.60000
16	26	1	61.20000	669.60000	356.40000	582.00000
16	27	0	1875.60000	554.40000	1808.40000	489.60000
16	27	1	1531.20000	469.20000	1444.80000	396.00000
16	28	0	1357.20000	337.20000	1238.40000	255.60000
16	28	1	969.60000	402.00000	861.60000	333.60000
16	29	0	690.00000	693.60000	590.40000	615.60000
16	29	1	298.80000	633.60000	254.40000	555.60000
16	30	0	1123.20000	550.80000	1034.40000	476.40000
16	30	1	855.60000	508.80000	727.20000	440.40000
16	31	0	404.40000	541.20000	399.60000	472.80000
16	31	1	14.40000	452.40000	51.60000	403.20000
16	32	0	1290.00000	261.60000	1168.80000	177.60000
16	32	1	962.40000	334.80000	884.40000	262.80000
16	33	0	1306.80000	648.00000	1243.20000	585.60000
16	33	1	981.60000	700.80000	895.20000	634.80000
16	34	0	424.80000	99.60000	375.60000	72.00000
16	34	1	30.00000	117.60000	63.60000	106.80000
16	35	0	1004.40000	754.80000	742.80000	688.80000
16	35	1	673.20000	800.40000	410.40000	723.60000
16	36	0	634.80000	717.60000	325.20000	644.40000
16	36	1	280.80000	666.00000	50.40000	588.00000
16	37	0	957.60000	694.80000	847.20000	621.60000
16	37	1	726.00000	674.40000	638.40000	606.00000
17	0	0	1180.07435	522.15859	612.63941	532.86344
17	1	0	1142.43416	749.16456	857.58179	736.86076
17	1	1	1112.37011	797.01266	830.27027	783.34177
17	2	0	732.46975	702.68354	252.63158	668.50633
17	2	1	844.52669	702.68354	379.63016	675.34177
17	3	0	532.95374	818.88608	449.27454	772.40506
17	3	1	479.65836	829.82278	396.01707	773.77215
17	4	0	464.62633	846.22785	361.87767	788.81013
17	4	1	411.33096	876.30380	315.44808	813.41772
17	5	0	1257.22420	522.22785	1084.26743	500.35443
17	5	1	875.95730	605.62025	748.33570	583.74684
17	6	0	1516.86833	250.17722	1571.77809	206.43038
17	6	1	1274.98932	328.10127	1343.72688	291.18987
17	7	0	699.67260	270.68354	839.82930	254.27848
17	7	1	377.16726	247.44304	562.61735	243.34177
17	8	0	1542.83274	447.03797	1698.77667	427.89873
17	8	1	1719.11744	423.79747	1898.15078	395.08861
17	9	0	1813.40925	545.46835	1709.70128	537.26582
17	9	1	1499.10320	559.13924	1336.89900	555.03797
17	10	0	1247.65836	585.11392	1316.41536	571.44304
17	10	1	1064.54093	578.27848	1141.62162	556.40506
17	11	0	818.56228	906.37975	499.80085	866.73418
17	11	1	440.02847	709.51899	94.22475	667.13924
17	12	0	1284.55516	630.22785	1297.29730	620.65823
17	12	1	1313.25267	628.86076	1327.33997	620.65823
17	13	0	1370.64769	631.59494	1369.67283	624.75949
17	13	1	1399.34520	631.59494	1405.17781	626.12658
17	14	0	1370.64769	606.98734	1381.96302	600.15190
17	14	1	1396.61210	608.35443	1413.37127	601.51899
17	15	0	1078.20641	650.73418	1092.46088	646.63291
17	16	0	1123.30249	635.69620	1174.39545	620.65823
17	17	0	1123.30249	661.67089	1183.95448	648.00000
17	18	0	1145.16726	641.16456	1142.98720	634.32911
17	19	0	1152.00000	631.59494	1224.92176	609.72152
17	20	0	1145.16726	615.18987	1189.41679	598.78481
17	21	0	1187.53025	608.35443	1201.70697	597.41772
17	22	0	1220.32740	658.93671	1289.10384	646.63291
17	23	0	1280.45552	602.88608	1331.43670	591.94937
17	24	0	1306.41993	656.20253	1317.78094	649.36709
17	25	0	1343.31673	672.60759	1351.92034	665.77215
17	26	0	1378.84698	664.40506	1401.08108	658.93671
17	27	0	1415.74377	663.03797	1433.85491	658.93671
17	28	0	1410.27758	589.21519	1462.53201	579.64557
17	29	0	1418.47687	596.05063	1496.67141	586.48101
17	30	0	1438.97509	606.98734	1484.38122	597.41772
17	31	0	1459.47331	593.31646	1508.96159	585.11392
17	32	0	1467.67260	608.35443	1502.13371	602.88608
17	33	0	1464.93950	623.39241	1521.25178	609.72152
17	34	0	1486.80427	571.44304	1584.06828	560.50633
17	35	0	1485.43772	586.48101	1644.15363	576.91139
17	36	0	1489.53737	596.05063	1627.76671	585.11392
17	37	0	1485.43772	613.82278	1629.13229	598.78481
17	38	0	1519.60142	567.34177	1560.85349	555.03797
17	39	0	1486.80427	589.21519	1634.59459	578.27848
17	40	0	371.70107	493.51899	367.33997	468.91139
17	40	1	430.46263	512.65823	413.76956	486.68354
17	41	0	114.79004	645.26582	88.76245	605.62025
17	42	0	15.03203	664.40506	57.35420	613.82278
17	43	0	20.49822	634.32911	90.12802	590.58228
17	43	1	81.99288	624.75949	151.57895	583.74684
17	44	0	42.36299	520.86076	76.47226	492.15190
17	44	1	81.99288	565.97468	116.07397	533.16456
17	45	0	1164.29893	399.18987	1457.06970	366.37975
17	46	0	547.98577	386.88608	864.40967	363.64557
17	47	0	408.59786	307.59494	714.19630	292.55696
17	48	0	394.93238	412.86076	736.04552	393.72152
17	49	0	83.35943	397.82278	480.68279	382.78481
17	50	0	612.21352	471.64557	919.03272	440.20253
17	51	0	269.20996	374.58228	579.00427	362.27848
17	51	1	437.29537	367.74684	704.63727	347.24051
17	52	0	673.70819	315.79747	777.01280	300.75949
17	52	1	478.29181	269.31646	574.90754	262.48101
17	53	0	1791.54448	691.74684	1526.71408	710.88608
17	53	1	1857.13879	694.48101	1588.16501	714.98734
17	54	0	1745.08185	661.67089	1564.95021	678.07595
17	54	1	1799.74377	661.67089	1614.11095	675.34177
17	55	0	1720.48399	697.21519	1388.79090	698.58228
17	55	1	1762.84698	699.94937	1421.56472	701.31646
17	56	0	1612.52669	682.05063	1466.62873	689.46835
17	56	1	1647.37367	685.46835	1500.76814	694.93671
17	57	0	1544.19929	701.87342	1373.76956	713.39241
17	58	0	1498.41993	695.03797	1315.04979	692.20253
17	59	0	1492.95374	707.34177	1350.55477	706.55696
17	60	0	1454.00712	710.07595	1339.63016	712.02532
17	61	0	1440.34164	674.53165	1306.85633	672.37975
17	62	0	1435.55872	656.07595	1338.26458	654.60759
17	63	0	1682.90391	654.79747	1526.71408	661.48101
17	64	0	1420.52669	689.65823	1324.60882	686.08861
18	0	0	1092.18692	705.64784	556.26168	714.01993
18	1	0	1582.41099	1020.06659	1044.68894	1062.61931
18	1	1	1518.25109	1016.47059	986.52530	1058.42397
18	2	0	924.09494	687.48502	779.68707	692.28302
18	2	1	870.72829	661.11432	730.51780	664.71365
18	3	0	715.95253	646.08213	584.03498	659.26748
18	3	1	665.58401	643.68479	534.86571	656.87014
18	4	0	869.69644	679.89234	672.90319	687.49501
18	4	1	807.33542	678.69367	617.73766	685.69700
18	5	0	965.28107	656.48502	579.28670	671.50166
18	5	1	886.13054	646.89567	521.12305	661.91232
18	6	0	544.66833	598.68368	548.30356	607.89234
18	6	1	506.29232	593.28968	520.72080	601.29967
18	7	0	1062.53592	709.61154	783.11056	723.99556
18	7	1	491.69269	642.48613	203.87258	654.47281
18	8	0	1875.62773	401.55383	1722.12367	341.62042
18	8	1	1429.50656	548.99001	1154.87820	542.99667
18	9	0	593.62898	240.93230	587.63273	268.50166
18	9	1	225.45909	133.05216	289.01936	192.98557
18	10	0	534.86571	612.51942	428.13242	617.31410
18	10	1	45.57152	614.91676	43.17302	629.30078
18	11	0	1147.68270	197.78024	675.17801	213.36293
18	11	1	418.53841	278.09101	31.18051	344.01776
18	12	0	1362.34853	566.97003	1242.42349	553.78468
18	12	1	985.78389	593.34073	923.42286	596.93674
18	13	0	1079.32542	445.90455	1122.49844	429.12320
18	13	1	816.68957	377.58047	857.46408	372.78579
18	14	0	916.22736	263.70699	853.86633	258.91232
18	14	1	388.55715	455.49390	389.75640	475.87125
18	15	0	829.88132	489.05660	910.23111	479.46726
18	15	1	653.59151	438.71254	751.93004	439.91121
18	16	0	597.22673	674.85017	171.49282	680.84351
18	16	1	1001.37414	491.45394	596.02748	496.24861
18	17	0	1010.64179	429.12832	885.59701	420.71239
18	17	1	626.76119	512.75664	541.11940	518.67699
18	18	0	1027.23881	366.12832	1081.04478	341.65044
18	18	1	752.01493	374.49115	794.47761	366.73894
18	19	0	377.31343	477.62389	450.07463	482.88053
18	19	1	669.25373	426.84956	713.35821	418.96460
18	20	0	115.12804	527.41398	347.78264	523.81798
18	21	0	1762.89819	381.17647	1774.89069	306.85905
18	21	1	1451.09307	419.53385	1427.10806	372.78579
18	22	0	1033.75390	268.50166	1022.96065	239.73363
18	22	1	1334.76577	260.11099	1321.57402	201.37625
18	23	0	1404.32230	563.37403	1281.99875	539.40067
18	23	1	991.78014	620.91010	881.44909	611.32075
18	24	0	1101.04435	642.16759	960.03186	619.70366
18	24	1	650.12617	639.77026	489.32605	625.69700
19	0	0	1201.94151	516.10619	642.78780	507.74336
19	1	0	573.49098	167.25664	660.02302	194.13717
19	1	1	196.54014	268.20796	357.14810	314.20354
2	0	0	1065.77125	594.40299	745.43547	537.98507
20	0	0	1139.40594	730.69307	577.42574	746.13861
20	1	0	1287.19802	439.83168	1549.90099	473.63366
20	1	1	1171.95050	456.46535	1425.74257	477.79208
20	2	0	1320.00000	496.63366	1592.07921	544.15842
20	2	1	1208.31683	506.13861	1459.00990	544.15842
20	3	0	834.05941	790.09901	955.24752	784.15842
20	4	0	899.40594	766.33663	1020.59406	765.14851
20	5	0	886.33663	740.19802	1083.56436	740.19802
20	6	0	1012.27723	773.46535	1116.83168	790.09901
20	7	0	1564.75248	720.00000	1360.39604	819.80198
20	7	1	1442.37624	743.76238	1247.52475	823.36634
20	8	0	1592.07921	714.05941	1392.47525	818.61386
20	8	1	1472.07921	736.63366	1278.41584	820.99010
20	9	0	1261.78218	666.53465	874.45545	706.93069
20	9	1	1165.54455	657.02970	755.64356	689.10891
20	10	0	1607.52475	512.23762	1741.18812	597.28713
20	10	1	1385.34653	553.82178	1456.03960	609.76238
20	11	0	1084.75248	589.30693	975.44554	607.12871
20	11	1	735.44554	567.92079	610.69307	552.47525
20	12	0	1487.52475	415.84158	1691.88119	468.11881
20	12	1	1262.97030	472.87129	1435.24752	507.32673
20	13	0	244.75248	408.71287	263.76238	370.69307
20	13	1	487.12871	426.53465	542.97030	403.96040
20	14	0	1718.01980	381.38614	1325.94059	460.99010
20	14	1	1190.49505	153.26733	741.38614	187.72277
20	15	0	1078.81188	661.78218	908.91089	684.35644
